run_id,ticker,horizon,W_star,rho_pmt_train,rho_pmt_test,rho_garch_train,rho_garch_test,rho_combo_train,rho_combo_test
20260304T034539Z,TRV,31,260,0.5717443786198855,-0.048881412468368995,0.43428654289750374,-0.3962109430909737,0.5652255541728676,-0.048881412468368995
20260304T034539Z,TRV,42,280,0.6320619712607278,-0.25040079749825883,0.40951047288724374,-0.550654340016532,0.6125723056848611,-0.25040079749825883
20260304T034539Z,TSCO,10,280,0.36888581359026457,-0.13003961550240556,0.3373292495070038,-0.06014263810347294,0.369464616598625,-0.13003961550240556
20260304T034539Z,TSCO,21,260,0.4202582728476427,-0.5420596635226919,0.3627706914769465,-0.014642429561903402,0.4216024640053933,-0.5420596635226919
20260304T034539Z,TSCO,31,260,0.4412609253317543,-0.6850356567747874,0.35369517112509835,-0.0346931779059859,0.4419185609783565,-0.6850356567747874
20260304T034539Z,TSCO,42,260,0.40750643793132685,-0.775549135517134,0.2917356194667535,-0.041830155602613224,0.4077295704590634,-0.775549135517134
20260304T034539Z,TSLA,10,20,0.04134572011838539,0.014699759388514536,0.47066812454513596,0.32583375423445987,0.48942124429467976,0.37730287275119845
20260304T034539Z,TSLA,21,20,0.03227250857343473,0.011001277329051371,0.46574153758530923,0.45997754755780984,0.4794205655565013,0.4548295655871306
20260304T034539Z,TSLA,31,20,-0.023325314536262763,-0.030110544534186923,0.44068406453401043,0.5839341799918625,0.4601002961265457,0.44885733427624974
20260304T034539Z,TSLA,42,20,-0.06803171626974595,-0.14049543642374626,0.4120637226267378,0.6968646960218998,0.43015901666700335,0.4374771087859273
20260304T034539Z,TSN,10,280,0.4199689182194825,-0.03800098932978441,0.2945575621714608,-0.09100476763043364,0.4458256841757659,-0.08810397982954954
20260304T034539Z,TSN,21,280,0.4697124443361691,-0.10364238410596026,0.3143273407214596,-0.08982475703999473,0.4832247940099702,-0.15473684210526314
20260304T034539Z,TSN,31,280,0.4816502263895078,-0.1998801318549595,0.2519283871861812,-0.16971649215122775,0.4681505700749756,-0.26718181428999527
20260304T034539Z,TSN,42,280,0.4661616311503137,-0.45061109669666394,0.21517065805034583,-0.08941029088694684,0.44980073031324025,-0.4819210968332218
20260304T034539Z,TT,10,300,0.4559057268410522,0.025170214861554394,0.4609951471701184,0.040856280001147875,0.4552566709250229,-0.020308429957815635
20260304T034539Z,TT,21,300,0.5984532306887687,-0.23318742326375916,0.48996406506134055,-0.03705941953392447,0.555162595202275,-0.22504137084289758
20260304T034539Z,TT,31,300,0.6539406755208855,-0.3892629724969516,0.4564045847936485,-0.12441473938473861,0.5914404403446931,-0.3286140089418777
20260304T034539Z,TT,42,300,0.7004938035853829,-0.46765547866465296,0.43568020624645704,-0.12468932723878307,0.6362714949036486,-0.32919775488582825
20260304T034539Z,TTD,10,100,0.3744890341559637,0.2674882490204205,0.15416083709816986,0.1075528666059235,0.3764083910221081,0.25587713973424797
20260304T034539Z,TTD,21,100,0.41358635685968415,0.22645208684228818,0.0885186567055834,-0.07826609591299605,0.4151652035163327,0.21896506652812844
20260304T034539Z,TTD,31,80,0.495225428093843,0.20926250419908662,0.12339179064444601,-0.22300178348292182,0.4951455309373602,0.21292743675645906
20260304T034539Z,TTD,42,60,0.5256005350129518,0.20804867211744,0.14808667249511523,-0.2724903834978778,0.5253038216613142,0.21474493669336076
20260304T034539Z,TTWO,10,300,0.17153759938986132,0.20142249120373187,0.21771691436614937,-0.027419684664975557,0.19034919295345543,0.19747857776026795
